GrpCode,MenuCode,GroupName,ChineseGroupName,Name,ChineseName,PNU,DefaultValue,Min,Max,Unit,Scale,Datatype,Enum,ChineseEnum,ModelCodeValue,ReadOnly,AccLevelR,AccLevelW,Help,LicenseKey,User,BitPosition,Decimal,Visibility,VariableName,UniqueID
"M02","Y56","Main menu|Configuration","Main menu|Configuration","DI2 Function","DI2 Function","2723","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056233","1056233"
"M02","Y57","Main menu|Configuration","Main menu|Configuration","DI3 Function","DI3 Function","2724","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056250","1056250"
"M02","Y58","Main menu|Configuration","Main menu|Configuration","AI1 Function","AI1 Function","2725","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056298","1056298"
"M02","Y59","Main menu|Configuration","Main menu|Configuration","AI2 Function","AI2 Function","2726","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056314","1056314"
"M02","Y60","Main menu|Configuration","Main menu|Configuration","AI3 Function","AI3 Function","2727","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056330","1056330"
"M02","Y61","Main menu|Configuration","Main menu|Configuration","AI4 Function","AI4 Function","2728","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056346","1056346"
"M02","Y62","Main menu|Configuration","Main menu|Configuration","AI5 Function","AI5 Function","2729","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056362","1056362"
"M02","Y63","Main menu|Configuration","Main menu|Configuration","AI6 Function","AI6 Function","2730","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056378","1056378"
"M02","Y64","Main menu|Configuration","Main menu|Configuration","AI7 Function","AI7 Function","2731","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","Id_1053441 == 7 || Id_1053441 == 8","Id_1056394","1056394"
"M02","U69","Main menu|Configuration","Main menu|Configuration","AO1 Function","AO1 Function","2699","0.0","0.0","90.0","","0.0","Enum","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","30:Pe Evap. pressure A,31:S2 Gas outlet A,32:S3 Air ON A,33:S4 Air OFF A,34:S5 Evaporator A,35:S6 Product temp. A,36:S3 Air ON B,37:S5 Evaporator B,38:Humidity,90:Railheat PWM,60:DI Status,61:Door function,62:Door alarm,63:Defrost start,64:Main switch,65:Night setback,66:Thermostat band,67:Alarm at closed,68:Alarm at open,69:Case cleaning,70:Forced cooling,71:Open blinds,72:Coordinated def.,73:Forced closing,74:Shut down,75:Light control,76:Leak detection,77:Flooded inject,0:None,1:AKV valve opening degree,2:Fan,3:Fan ECO,4:Defrost A,5:Rail heat,6:Alarm,7:Light,8:Blinds,9:Compressor 1,10:Compressor 2,11:Air heater,12:Drain valve,13:Suction valve,14:Hotgas valve,15:Defrost B,16:Humidification","0","1","0","4","","LIC001","1,2,3","0","1.0","","Id_1056266","1056266"
"M26","u00","Main menu|Thermostat control","Main menu|Thermostat control","Control state","Control state","2007","0.0","0.0","48.0","","0.0","Enum","0:Normal,1:Hold after def.,2:Min ON timer,3:Min OFF timer,4:Drip off,5:Restart timer,6:Ctrl_Sout,7:Ctrl_Sin,8:Cut in delay,9:Cut out delay,10:Standby mode,11:Cutout,12:Frost protection,13:fff,14:Defrost,15:Fan delay,16:Forced closing,17:Door open,18:Melt period,19:Modulating temp.,20:Emergency ctrl.,21:Injection error,22:Fill evap.,23:Adaptive SH ctrl.,24:Start injection,25:Manual control,26:No refrigerant,27:Forced_cooling1,28:AmbientMode,29:Case cleaning,30:Forced cooling,31:Door open,32:Delay of outputs,33:Heating,35:Cooling_ON_B,36:Cooling_OFF_B,37:Cooling_ON_C,38:Cooling_OFF_C,39:Cooling_ON_D,40:Cooling_OFF_D,41:High_Sc,42:Heat_Recovery,43:S43,44:Sensor_error_recovery,45:Shut down,46:Power_Module,47:Load_shed,48:Flooded inj.","0:Normal,1:Hold after def.,2:Min ON timer,3:Min OFF timer,4:Drip off,5:Restart timer,6:Ctrl_Sout,7:Ctrl_Sin,8:Cut in delay,9:Cut out delay,10:Standby mode,11:Cutout,12:Frost protection,13:fff,14:Defrost,15:Fan delay,16:Forced closing,17:Door open,18:Melt period,19:Modulating temp.,20:Emergency ctrl.,21:Injection error,22:Fill evap.,23:Adaptive SH ctrl.,24:Start injection,25:Manual control,26:No refrigerant,27:Forced_cooling1,28:AmbientMode,29:Case cleaning,30:Forced cooling,31:Door open,32:Delay of outputs,33:Heating,35:Cooling_ON_B,36:Cooling_OFF_B,37:Cooling_ON_C,38:Cooling_OFF_C,39:Cooling_ON_D,40:Cooling_OFF_D,41:High_Sc,42:Heat_Recovery,43:S43,44:Sensor_error_recovery,45:Shut down,46:Power_Module,47:Load_shed,48:Flooded inj.","0","1","0","4","Readout of the actual control state of the controller","LIC001","1,2,3","0","1.0","","Id_1053670","1053670"
"M10","u17","Main menu|Thermostat control","Main menu|Thermostat control","Thermostat air temp.","Thermostat air temp.","2532","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Thermostat temperature","LIC001","1,2,3","0","10.0","","Id_1053472","1053472"
"VAI","u12","Main menu|Thermostat control","Main menu|Thermostat control","S3 Air ON A","S3 Air ON A","2530","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual sensor value","LIC001","1,2,3","0","10.0","","Id_1053713","1053713"
"VAI","u76","Main menu|Thermostat control","Main menu|Thermostat control","S3 Air ON B","S3 Air ON B","2596","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual sensor value","LIC001","1,2,3","0","10.0","Id_1053441 == 6 || Id_1053441 == 7","Id_1053908","1053908"
"VAI","u16","Main menu|Thermostat control","Main menu|Thermostat control","S4 Air OFF A","S4 Air OFF A","2531","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Actual sensor value","LIC001","1,2,3","0","10.0","","Id_1053726","1053726"
"M03","u13","Main menu|Thermostat control","Main menu|Thermostat control","Night condition","Night condition","2533","0.0","0.0","1.0","","0.0","Enum","0:OFF,1:ON","0:OFF,1:ON","0","1","0","4","Status at the day-/night operation (night operation: on/off)","LIC001","1,2,3","0","1.0","","Id_1048672","1048672"
"M03","u90","Main menu|Thermostat control","Main menu|Thermostat control","Actual cutin temp.","Actual cutin temp.","2612","4.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Readout of the actual cutin value for the thermostat","LIC001","1,2,3","0","10.0","","Id_1053475","1053475"
"M03","u91","Main menu|Thermostat control","Main menu|Thermostat control","Actual cutout temp.","Actual cutout temp.","2613","2.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Readout of the actual cut out value for the thermostat","LIC001","1,2,3","0","10.0","","Id_1053476","1053476"
"M03","u18","Main menu|Thermostat control","Main menu|Thermostat control","Thermostat runtime","Thermostat runtime","2539","0.0","0.0","999.0","minutes","0.0","Float","","","0","1","0","4","Read the ongoing cutin time for the thermostat or the duration of the last completed cutin","LIC001","1,2,3","0","1.0","","Id_1053474","1053474"
"M03","u86","Main menu|Thermostat control","Main menu|Thermostat control","Thermostat band","Thermostat band","2607","1.0","1.0","2.0","","0.0","Enum","1:Band 1,2:Band 2","1:Band 1,2:Band 2","0","1","0","4","Readout of which thermostat used for regulation: 

1= Thermostat band 1
2= Thermostat band 2","LIC001","1,2,3","0","1.0","(Id_1056200 == 7) || (Id_1056217 == 7) || (Id_1056234 == 7)","Id_1053470","1053470"
"M03","U72","Main menu|Thermostat control","Main menu|Thermostat control","Food temperature A","Food temperature A","2702","0.0","-200.0","200.0","°C","0.0","Float","","","0","1","0","4","Read out of food temperature","LIC001","1,2,3","0","10.0","","Id_1053451","1053451"
"M24","r14","Main menu|Thermostat control","Main menu|Thermostat control","Thermostat mode","Thermostat mode","124","1.0","1.0","2.0","","0.0","Enum","1:ON/OFF,2:Modulating","1:ON/OFF,2:Modulating","0","0","1","2","Here it is defined how the thermostat is to operate. Either as an ordinary ON/OFF thermostat or as a modulating thermostat.
When operation is ”modulating” the valve will limit the flow of refrigerant so that the temperature variation will be less than for the ON/OFF thermostat.
The differential (r01) must not be set lower than 2K for """"modulating"""".
In a decentralised plant you must select the ON/OFF thermostat setting.""","LIC001","1,2,3","0","1.0","","Id_1053442","1053442"
"QCK","r00","Main menu|Thermostat control","Main menu|Thermostat control","Ther. band 1/Cutout","Ther. band 1/Cutout","100","2.0","-50.0","50.0","°C","0.0","Float","","","0","1","0","0","Set point. 
The thermostat’s cutout value when the given thermostat band is in use","LIC001","1,2,3","0","10.0","","Id_1053499","1053499"
"M24","r21","Main menu|Thermostat control","Main menu|Thermostat control","Ther. band 2/Cutout","Ther. band 2/Cutout","131","2.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","1","Set point. 
The thermostat’s cutout value when the given thermostat band is in use","LIC001","1,2,3","0","10.0","(Id_1056200 == 7) || (Id_1056217 == 7) || (Id_1056234 == 7)","Id_1053518","1053518"
"M24","r01","Main menu|Thermostat control","Main menu|Thermostat control","Ther. band 1 /Differential","Ther. band 1 /Differential","101","2.0","0.1","20.0","°C","0.0","Float","","","0","0","1","2","When the temperature is higher than the reference + the set differential, the compressor relay will be cut in. It will cut out again when the temperature comes down to the set reference.""","LIC001","1,2,3","0","10.0","","Id_1053501","1053501"
"M24","r02","Main menu|Thermostat control","Main menu|Thermostat control","Max cutout limit","Max cutout limit","102","50.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Setpoint limitation - 
The controller’s setting range for the setpoint may be narrowed down, so that much too high or much too low values are not set accidentally - with resulting damages.
To avoid a too high setting of the setpoint, the max. allowable reference value may be lowered","LIC001","1,2,3","0","10.0","","Id_1053467","1053467"
"M24","r03","Main menu|Thermostat control","Main menu|Thermostat control","Min cutout limit","Min cutout limit","103","-50.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Setpoint limitation - 
The controller’s setting range for the setpoint may be narrowed down, so that much too high or much too low values are not set accidentally - with resulting damages.
To avoid a too low setting of the setpoint, the min. allowable reference value may be increased","LIC001","1,2,3","0","10.0","","Id_1053468","1053468"
"M24","r15","Main menu|Thermostat control","Main menu|Thermostat control","Thermostat S4 %","Thermostat S4 %","123","100.0","0.0","100.0","%","0.0","Float","","","0","0","1","2","Selection of thermostat sensor. 
Here you define the sensor the thermostat is to use for its control function. S3, S4, or a combination of them. With the setting 0%, only S3 is used. With 100%, only S4.","LIC001","1,2,3","0","1.0","","Id_1053462","1053462"
"M24","r61","Main menu|Thermostat control","Main menu|Thermostat control","Thermostat S4 % night","Thermostat S4 % night","182","100.0","0.0","100.0","%","0.0","Float","","","0","0","1","2","Selection of thermostat sensor S4% during night operation with night blinds. 
Here you define the sensor the thermostat is to use for its control function. S3, S4, or a combination of them. With the setting 0%, only S3 is used. With 100%, only S4.","LIC001","1,2,3","0","1.0","","Id_1053463","1053463"
"M24","r13","Main menu|Thermostat control","Main menu|Thermostat control","Night offset","Night offset","125","0.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Night setback value.
The thermostat’s reference will be the setpoint plus this value when the controller changes over to night operation.","LIC001","1,2,3","0","10.0","","Id_1053461","1053461"
"M24","r98","Main menu|Thermostat control","Main menu|Thermostat control","S4 Frost protection","S4 Frost protection","216","-50.0","-50.0","50.0","°C","0.0","Float","","","0","0","1","2","Frost protection on S4 air temperature. If the S4 temperature sensors measures a temperature lower than the set limit, refrigeration will be stopped in order to protect produce from ice formation. Refrigeration will start again when the S4 temperature has risen 2K above the set limit","LIC001","1,2,3","0","10.0","","Id_1053471","1053471"
"M24","r62","Main menu|Thermostat control","Main menu|Thermostat control","Air heater neutralzone","Air heater neutralzone","183","5.0","0.0","50.0","°C","0.0","Float","","","0","0","1","2","Heat function. 
Set the width of the Neutral Zone for changeover from cooling to heating ""","LIC001","1,2,3","0","10.0","Id_1053441 == 9 && (Id_1056110 == 10 || Id_1056125 == 10 || Id_1056140 == 10 || Id_1056155 == 10 || Id_1056170 == 10)","Id_1053465","1053465"
"M24","r63","Main menu|Thermostat control","Main menu|Thermostat control","Air heater start delay","Air heater start delay","184","240.0","0.0","240.0","minutes","0.0","Float","","","0","0","1","2","Time delay on transition from refrigeration phase to heating phase 
(there is not time delay on transition from heating phase to refrigeration phase)","LIC001","1,2,3","0","1.0","Id_1053441 == 9 && (Id_1056110 == 10 || Id_1056125 == 10 || Id_1056140 == 10 || Id_1056155 == 10 || Id_1056170 == 10)","Id_1053466","1053466"
