t2A,Access Temp Adj. for S2,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pcy,Access Pull-down Cycling,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pdi,Access Pull-down defrost Interval,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pdd,Access Pull-down duration,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dii,Access Def Min Interval,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dAt,Access Def Max time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dAi,Access Def Max Interval,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dit,Access Def Min Time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
doC,Access Defrost by Comp. running time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
idi,Access Initial Defrost Interval,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
idd,Access Initial Defrost Duration,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uLi,Access Minimum Cutin voltage,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uLo,Access Minimum cut-out voltage,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uHi,Access Maximum voltage,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Ert,Access Error run time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ESt,Access Error stop time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CSt,Access Min Stop time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Crt,Access Min run time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Cot,Access Max Off time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pod,Access Power On Delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CAL,Access Condenser Alarm Limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CbL,Access Condenser Block Limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CoL,Access Condenser OK limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CLL,Access Condenser Low Temp. Limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
din,Access Display Intensity,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ddL,Access Display Delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dLt,Access Lock-time After defrost,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Htd,Access High Alarm delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Ltd,Access Low Alarm delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pdd,Access Pulldown delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
LEA,Access Leakage alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Abd,Access Alarm Buzzer Duration,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
tto,Access Time to pull down,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PS1,Access Pass-word level1,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PS2,Access Pass-word level2,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PS3,Access Pass-word level3,48,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ACt,Access Accumulated Compressor run time,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
AEt,Access Accumulated ERC run time,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uAC,Access Voltage value,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
rL1,Access DO1 Counter,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
int,Access Interval Counter,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dnt,Access Defrost Time Counter,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Snu,Access Serial Number,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Fir,Access Firmware Version,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
HAr,Access Hardware Version,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
onL,Access Order No Low,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
oEL,Access OEM Code Low,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
oEn,Access OEM Code middle,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
oEH,Access OEM Code High,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PAr,Access Parameter Version,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CHd,Access Manufacturing Date,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Ctt,Access Condensor temp,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Et1,Access Evaporator1 temp,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Aus,Access AUX temp,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Att,Access Air temp,20,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Scs,Access Show Compressor Symbol,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Sds,Access Show Defrost Symbol,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PF1,Access Relay Power Factor,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dbr,Access Database version,21,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ous,DOs Status (Relay 1),2,0,999,,,DOs Status
