S4A,S4 Application,0,0,9,,"0:nC:nC.png,1:SCo:SCo.png,2:EuA:EuA.png,3:Con:Con.png,4:AuS:AuS.png,5:Ldr:Ldr.png,6:Ls2:Ls2.png,7:doC:doC.png ,8:doo:doo.png,9:bt5:bt5.png","S1 Application/S1A
S2 Application/S2A
S3 Application/S3A
S4 Application/S4A
Available options are:
""nC"": not connected.
""SCo"": temperature control.
""EuA"": evaporator temperature.
""Con"": condenser temperature (Condenser cleaning).
""AuS"": only for showing temperature on display.
""Ldr"": light sensor, Luminens.
""ECo"": external input to control ECO mode.
""doC"": door contact, contact closed when door closed.
""doo"": door contact, contact open when door closed.
""Pir"": motion sensor (only ""S3"").
""bt5"": button 5 (only ""S4"")."
diC,DI Config,0,0,4,,"0:non:non.png,1:doC:doC.png,2:doo:doo.png,3:Eco:Eco.png,4:Pir:Pir.png
","DI Config
This is the digital input used for a digital sensor or bus communications.
""non"": not used.
""doC"": door contact, contact closed when door closed.
""doo"": door contact, contact open when door closed.
""ECo"": external input to control ECO mode.
""Pir"": motion sensor. Passive infrared."
o1C,DO1 Config,0,0,3,,"0:CoP:CoP.png,1:PiC:PiC.png,2:HEt:HEt.png,3:PiH:PiH.png
","D01 Config
""CoP"": direct compressor control.
""PiC"": pilot Relay (no zero cross) – if using pilot relay to control a
compressor, this option must be used instead of ""CoP"".
""HEt"": heating application, inverse output.
""PiH"": pilot heat relay (no zero cross)."
o2C,DO2 Config,1,0,4,,"0:no:no.png,1:dEF:dEF.png,2:ALA:ALA.png,3:FAn:FAn.png,4:Lig:Lig.png
","D02 Config/o2C
D03 Config/o3C
D04 Config/o4C
""no"": not used.
""dEF"": electric defrost heater/valve for hot gas.
""ALA"": alamr output.
""FAn"": fan control.
""Lig"": light control."
o3C,DO3 Config,3,0,4,,"0:no:no.png,1:dEF:dEF.png,2:ALA:ALA.png,3:FAn:FAn.png,4:Lig:Lig.png
","D02 Config/o2C
D03 Config/o3C
D04 Config/o4C
""no"": not used.
""dEF"": electric defrost heater/valve for hot gas.
""ALA"": alamr output.
""FAn"": fan control.
""Lig"": light control."
o4C,DO4 Config,4,0,4,,"0:no:no.png,1:dEF:dEF.png,2:ALA:ALA.png,3:FAn:FAn.png,4:Lig:Lig.png
","D02 Config/o2C
D03 Config/o3C
D04 Config/o4C
""no"": not used.
""dEF"": electric defrost heater/valve for hot gas.
""ALA"": alamr output.
""FAn"": fan control.
""Lig"": light control."
b1C,Button 1 Short Config,0,0,9,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b1L,Button 1 Long Config,10,0,13,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png,10:PoF:PoF.png,11:HoL:HoL.png,12:INf:INf.png,13:tEc:tEc.png","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b2C,Button 2 Short Config,5,0,9,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png
","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b2L,Button 2 Long Config,12,0,13,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png,10:PoF:PoF.png,11:HoL:HoL.png,12:INf:INf.png,13:tEc:tEc.png","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b3C,Button 3 Short Config,1,0,9,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png
","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b3L,Button 3 Long Config,3,0,13,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png,10:PoF:PoF.png,11:HoL:HoL.png,12:INf:INf.png,13:tEc:tEc.png","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b4C,Button 4 Short Config,2,0,9,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png
","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
""inF"": enter info menu
NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b4L,Button 4 Long Config,4,0,12,,"0:noP:noP.png,1: tP: tP.png,2: tn: tn.png,3:ECo:ECo.png,4:Lig:Lig.png,5:dEF:dEF.png,6:SuP:SuP.png,7:diP:diP.png ,8:din:din.png ,9:CFA:CFA.png,10:PoF:PoF.png,11:HoL:HoL.png","The buttons can be programmed as follows:
Short press function Long press function
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"" : increase display intensity
""din"" : decrease display intensity
""CFA"": toggle °C and °F
""noP"": not operating
""tP"": increase set point
""tn"": decrease set point
""ECo"": toggle Eco mode
""Lig"": toggle light
""dEF"": toggle defrost
""SuP"": toggle super-cool/pull down
""diP"": increase display intensity
""din"": decrease display intensity
""CFA"": toggle °C and °F
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode
 NOTE: Your assignments may not be shown on the printed buttons. We advice to
use this functionality together with the fully integrated mounting model only."
b5C,Button 5 Short Config,0,0,4,,"0:noP:noP.png,1:ECo:ECo.png,2:SuP:SuP.png,3:Lig:Lig.png,4:dEF:dEF.png","Short press function Long Press function
""noP"": not operating
""ECo"": toggle ECO mode
""SuP"": toggle super-cool/pull down
""Lig"": toggle light
""dEF"": toggle defrost
""noP"": Not operating
""ECo"": Toggle Eco mode
""SuP"": Toggle Super-Cool /Pull-down
""Lig"": Toggle light
""dEF"": Toggle defrost
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode"
b5L,Button 5 Long Config,0,0,6,,"0:noP:noP.png,1:ECo:ECo.png,2:SuP:SuP.png,3:Lig:Lig.png,4:dEF:dEF.png
,5:PoF:PoF.png,6:HoL:HoL.png","Short press function Long Press function
""noP"": not operating
""ECo"": toggle ECO mode
""SuP"": toggle super-cool/pull down
""Lig"": toggle light
""dEF"": toggle defrost
""noP"": Not operating
""ECo"": Toggle Eco mode
""SuP"": Toggle Super-Cool /Pull-down
""Lig"": Toggle light
""dEF"": Toggle defrost
""PoF"": ERC power ON/OFF
""HoL"": enter holiday mode"
PS1,Pass-word level1,0,0,999,,,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes."
PS2,Pass-word level2,0,0,999,,,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes."
PS3,Pass-word level3,0,0,999,,,"Password level 1 / PS1
Password Level 2 / PS2
Password Level 3 / PS3
These assign passwords to the three levels of access. The password is a
three-digit number. Access levels are Shop, Service and OEM.
You may not therefore have access to change all the passwords.
Passwords are entered by using the up and down arrow buttons.
Danfoss advises against using passwords which are easy to remember
or enter, for example 111, 222, 123 etc.
NOTE: When accessing the controller with 3 wrong password in a sequence
ERC will automatically block access for 15 minutes."
ACt,Accumulated Compressor run time,0,0,999,*1000 hrs,,Time of accumulated compressor running.
AFt,Accumulated Fan run time,0,0,999,*1000 hrs,,Time of accumulated compressor running.
ALt,Accumulated Light run time,0,0,999,*1000 hrs,,Time of accumulated Light running.
AEt,Accumulated ERC run time,0,0,999,*1000 hrs,,Time of accumulated ERC running.
Sdi,Digital Input,0,0,1,,"0:OFF,1:ON","DI
physcial DI pin state (ON; OFF)."
uAC,Voltage value,0,0,270,Vac,,"Voltage value
Current main power supply voltage."
ouS,DOs Status,0,0,0,,,"DOs Status
Current relay open closed status.
""IIII"" = all relay ON (Upper bar for on, Lower bar for OFF).
""II"" = DO1 ON, DO2 OFF, DO3 & DO4 NA (no bar if relay not mounted).
""IIII"" = all relay OFF (Upper bar for on, Lower bar for OFF)."
rL1,DO1 Counter,0,0,999,*1000,,"Relay 1 counter
Thousands of cycles of compressor relay since manufacture."
rL2,DO2 Counter,0,0,999,*1000,,"Relay 2 counter
Thousands of cycles of no. 2 relay since manufacture."
rL3,DO3 Counter,0,0,999,*1000,,"Relay 3 counter
Thousands of cycles of no. 3 relay since manufacture."
rL4,DO4 Counter,0,0,999,*1000,,"Relay 4 counter
Thousands of cycles of no. 4 relay since manufacture."
int,Interval Counter,0,0,999,hour,,"Interval Counter
Compressor run time since last defrost."
dnt,Defrost Time Counter,0,0,999,min,,"Interval Counter
Compressor run time since last defrost."
ont,Door Open Counter,0,0,999,*100,,"Defrost time counter
Duration of last defrost cycle [min]."
Snu,Serial Number,122,-32768,32767,,,"Door open counter
""ont/100""=number of door openings since last reset."
Fir,Firmware Version,305,-32768,32767,,,"SW version
Danfoss software version number."
HAr,Hardware Version,2,0,8191,,,"HW version
Danfoss hardware version number."
onL,Order No Low,3502,-32768,32767,,,"OrderNoLow
Danfoss order code number."
onH,Order No High,0,0,999,,,"OrderNoHigh
Danfoss order code number."
oEL,OEM Code Low,0,0,999,,,OEM code Low
oEn,OEM Code middle,0,0,999,,,OEM code Middle
oEH,OEM Code High,0,0,999,,,OEM code High
PAr,Parameter Version,0,-32768,32767,,,"Parameter version
OEM parameter version number [requires EKA copy key update]."
CHd,Manufacturing Date,0,0,999,,,"Manufacturing date
Programme date WWY: week number and year number (2010-19)."
Ctt,Condensor temp,0,0,0,°C,,"Set as Default
Resets all parameters to last good OEM settings."
Et1,Evaporator1 temp,0,0,0,°C,,"Evaporator1 Temp
Temperature of the evaporator sensor1."
Et2,Evaporator2 temp,0,0,0,°C,,"Evaporator2 Temp
Temperature of the evaporator sensor2."
Aus,AUX temp,0,0,0,°C,,"AUX Temp.
Temperature of the AUX sensor. invisible."
LLu,Light Level,0,0,0,,,"Light level value
Actual light level value from light sensor."
Pir,Movemnet sensor state,0,0,0,,"0:Closed,1:Open,32767:Disabled",Motion sensor state
Att,Air temp,0,0,0,°C,,Raw Sair Temp
ESS,External ECO switch,0,0,0,,"0:Closed,1:Open,32767:Disabled",External ECO switch state
dor,Door Swtich state,0,0,0,,"0:Closed,1:Open,32767:Disabled",
SCS,Show Compressor Symbol,1,0,1,,"0:No,1:Yes","Show compressor symbol
""no"": compressor symbol will not show on display.
""yES"": show compressor symbol on display."
SFS,Show Fan Symbol,1,0,1,,"0:No,1:Yes","Show Fan symbol
""no"": san symbol will not show on display.
""yES"": show fan symbol on display."
SdS,Show Defrost Symbol,1,0,1,,"0:No,1:Yes","Show Defrost symbol
""no"": defrost symbol will not show on display.
""yES"": show defrost symbol on display."
SES,Show ECO Symbol,1,0,1,,"0:No,1:Yes","Show ECO symbol
""no"": ECO symbol will not show on display.
""yES"": show ECO symbol on display."
idP,Info Menu Display Item,15,0,15,,,
SSC,Show Pull Down,0,0,1,,"0:No,1:Yes","Show Pull down state
If set to ""yES"", this parameter causes the display to show SC when the
system is in pull down mode.
If set to ""nO"", the temperature continues to be displayed."
dbr,Database version,0,-32768,32767,, ,Database Version
SEt,Access Set point,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SPr,Access Set point adjustment ratio,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
diF,Access Differential,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
HSE,Access High Set point,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
LSE,Access Low Set point,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
iCi,Access Initial cut in,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FCt,Access Fan control method,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Fod,Access Fan On Delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FSd,Access Fan Stop delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FoC,Access Fan On Cycle,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FSC,Access Fan Stop Cycle,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FSt,Access Fan Minimum Stop time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FdC,Access Delta T For Fan cut in,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Fdt,Access Fan Stop on door open,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CLC,Access Cabinet Light Control Source,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Lod,Access Light off delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pit,Access Pull-down Initiate Temperature,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PCy,Access Pull-down Cycling,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pdi,Access Pull-down defrost Interval,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pdd,Access Pull-down duration,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
PLt,Access Pull-down limit temp,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Prt,Access Pull-down reduction temp Delta T,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dFt,Access Def. type,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Add,Access Adaptive defrost,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dtt,Access Def terminate temp,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
drt,Access Def reset temp,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dii,Access Def Min Interval,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dAi,Access Def Max Interval,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dit,Access Def Min Time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dAt,Access Def Max time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dot,Access Drip off time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Fdd,Access Fan delay after Defrost,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Ftd,Access Fan start Temp,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dFA,Access Defrost Fan on ,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dCt,Access Defrost on compressor time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
doC,Access Defrost by Comp. running time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dEt,Access Defrost start evaporator temp.,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ddt,Access Defrost Delta T,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
idi,Access Initial Defrost Interval,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
idd,Access Initial Defrost Duration,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uPt,Access Voltage protection,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uLi,Access Minimum Cutin voltage,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uLo,Access Minimum cut-out voltage,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uHi,Access Maximum voltage,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
EHd,Access Sensor Error Type,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Ert,Access Error run time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ESt,Access Error stop time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CSt,Access Min Stop time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Crt,Access Min run time,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Cot,Access Max Off time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Cdd,Access Compressor door open delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Srt,Access System resume after door open,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pod,Access Power On Delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pot,Access Power-on temperature,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CAL,Access Condenser Alarm Limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CbL,Access Condenser Block Limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CoL,Access Condenser OK limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CLL,Access Condenser Low Temp. Limit,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
diC,Access Display intensity auto control,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
din,Access Display Intensity,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CFu,Access Display Unit,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
trS,Access Temp sensor to display,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
rES,Access Display Resolution,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
rLt,Access Display Range Limit,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ddL,Access Display Delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
doF,Access Display Offset,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dLt,Access Lock-time After defrost,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SEC,Access Show Economy/Night Mode,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SHo,Access Show Holiday,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SdF,Access Show Defrost,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
HAt,Access High Temp Alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
LAt,Access Low Temp Alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Htd,Access High Alarm delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Ltd,Access Low Alarm delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Pdd,Access Pulldown delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
dod,Access Door Open delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
uAL,Access Voltage alarm,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
LEA,Access Leakage alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Abd,Access Alarm Buzzer Duration,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ACA,Access Auto Clearance of Alarm,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
AuH,Access Automatic heater mode enable,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
End,Access Energy mode delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
AHS,Access Auto Heat set point,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
AHd,Access Auto heat differential,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ECo,Access ECO on/off,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
EdA,Access Door Actions,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
EPA,Access Pir Actions,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ECt,Access Action counter time,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Edd,Access Door delay ,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
EPd,Access Pir delay,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SLd,Access Shop Light Day,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
SLn,Access Shop Light Night,63,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
tto,Access Time to pull down,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
LSd,Access Light Source delay on ECO ,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Euu,Access Early Wake Up on/off,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
CLH,Access Shop close hour,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ErL,Access Early wake up time offset,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
HoL,Access Holiday Length,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Eto,Access ECO Temperature Offset,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
Hto,Access Holiday Temperature Offset,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
diE,Access ECO Differential,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FoE,Access ECO Fan on cycle,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
FSE,Access ECO Fan stop cycle,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ELC,Access ECO Cabinet light control,52,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
ELd,Access Eco Light delay,60,2,15, ,"0:--,1:WO,2:RO,3:RW",Read/write access level settings
